"id","PlantID","Latitude","Longitude","Year","StationName","Distance"
"USC00237309","100542292",37.1972222,-91.3783334,2005,"ROUND SPRING 2SW",8.21247544816781
"USC00231275","100547876",40.2563889,-91.5341666,2011,"CANTON L&D 20",12.6050844477918
"USC00238746","100715869",38.4744445,-90.8119444,2014,"WASHINGTON",16.0381513418064
"USC00238746","100735995",38.5369,-90.8681,2014,"WASHINGTON",9.31288677058591
"USC00253630","100762217",42.3725,-97.3511111,2014,"HARTINGTON",28.1452468831272
"USC00474080","100772072",45.1730556,-90.6377777,2014,"JUMP RVR 3E",21.4623749351352
"USC00234271","100773153",38.5766667,-92.1733334,1937,"JEFFERSON CITY WTP",1.23233313662177
"USC00188557","100781702",38.95125,-76.06925,2010,"STEVENSVILLE 2SW",23.3583254790167
"USC00189140","100781705",38.6814445,-75.89775,2010,"VIENNA",22.5713228532761
"USC00238515","100983755",38.48333,-90.81666,1989,"UNION",16.8923634325618
"USW00013994","100983759",38.8980555,-90.3580556,1978,"ST LOUIS LAMBERT INTL AP",16.2388190823741
"USC00232220","100986069",38.0222223,-90.4094444,1939,"DE SOTO",15.6053423240193
"USC00237465","100986072",38.5833333,-90.4066667,1913,"ST LOUIS ST LOUIS UNIV",16.0559646193569
"USC00237398","100986111",38.5583333,-90.6083333,1978,"ST CHARLES 7 SSW",15.9339476259352
"USW00093972","100986121",39.15556,-94.39333,1932,"KANSAS CITY",17.5124277324826
"USC00144972","100986719",39.16666,-96.58333,1893,"MANHATTAN",3.39996503154881
"USC00073595","100986809",38.7292889,-75.7382472,2010,"GREENWOOD 2NE",17.0520700805447
"USW00003966","101029147",38.5325,-90.6361111,2008,"ST LOUIS SPIRIT OF ST LOUIS AP",14.0042940735631
"USC00182660","101031002",39.2787,-76.5626,1959,"DUNDALK",4.17033178772123
"USC00301211","101031010",41.4519444,-73.615,2007,"CARMEL 4N",4.04155720407587
"USC00303346","101031028",44.25,-75.5,1990,"GOUVERNEUR 3 NW",11.5938738657904
"USC00259200","101034305",41.7333333,-96.7,1972,"W PT",12.4724568832624
"USC00431730","101035734",45,-72.2333333,1902,"DERBY LINE",11.796619583071
"USC00435376","101035985",44.5,-72.5,1988,"MORRISVILLE 4 SSW",9.92264138209883
"USW00014840","101045025",43.314,-86.0813333,1998,"MUSKEGON CO AP",20.2798146558794
"USC00307210","101045032",41.5823333,-74.6211667,1999,"ROCK HILL 3 SW",1.19184574792791
"USC00119221","101045036",41.828,-88.0515,1997,"WHEATON 3 SE",2.44378681053316
"USC00119221","101045039",41.82,-88.0365,1998,"WHEATON 3 SE",3.11296329847691
"USC00073595","101052457",38.7819723,-75.7644722,2010,"GREENWOOD 2NE",16.759535888573
"USW00013752","101052458",38.9588889,-76.5721945,2010,"ANNAPOLIS US NAVAL ACADEMY ASO",8.03378073143057
"USC00473022","101268455",43.2944444,-90.8236111,2018,"GAYS MILLS",3.00209250505848
"USW00094994","101268626",43.1447222,-90.7347222,2017,"BOSCOBEL AP",4.81137831679531
"USW00014939","101292958",40.8872222,-96.6786111,2021,"LINCOLN AP",8.46284002743761
"USC00473022","101330141",43.2805556,-90.8686111,2019,"GAYS MILLS",4.09698230149084
"USW00004963","101330142",43.0280556,-91.1333333,2019,"PRAIRIE DU CHIEN AP",1.26320326862541
"USW00094994","101365059",43.1655556,-90.7041667,2020,"BOSCOBEL AP",2.40493722880729
"USW00093958","101898552",38.7744802,-92.2571304,1940,"COLUMBIA WB CITY",20.6010518328764
"USW00093972","101898657",39.15556,-94.39333,1933,"KANSAS CITY",17.5124277324826
"USC00236791","101898668",36.7569,-90.3928,1982,"POPLAR BLUFF",1.14469430208032
"USC00232043","103185416",38.0972667,-91.3623,2015,"CUBA",5.09360149576549
"USC00063420","103185454",41.85606,-72.11675,2010,"HAMPTON",11.171357415952
"USC00234154","103201719",39.0244445,-94.3819445,2009,"INDEPENDENCE",4.49057012122575
"USC00468986","WVW023015",39.279167,-79.932778,2009,"TYGART DAM",9.16328988678548
"USC00461220","WVW024385",38.993289,-80.217533,2019,"BUCKHANNON",1.45996534372127
"USC00368184","CM549054",41.0579388889,-80.1672222222,2022,"SLIPPERY ROCK 1 SSW",9.04290681923422
"USW00014836","MSC0287472",42.72497,-84.47032,2022,"LANSING CAPITAL CITY AP",11.9968865512225
"USW00014836","MSC0287336",42.73146,-84.48628333,2022,"LANSING CAPITAL CITY AP",10.506699616937
"USC00346282","OKLA73445",36.8693,-96.5488,2019,"NEWKIRK 8E MESONET",32.3108333534814
"USC00036376","UAM019460",34.285534,-91.335969,1996,"SAINT CHARLES",21.6100720791978
"USC00468589","JMUH0003422",38.47575,-79.1493,2002,"SUGAR GROVE 4 NNE",15.196655288608
"USC00442663","JMUH0016322",38.69464,-78.64809,2011,"EDINBURG",13.1717096570973
"USC00442663","JMUH0016323",38.69464,-78.64809,2011,"EDINBURG",13.1717096570973
"USC00110306","ANHC000627",40.14869,-90.07542,2008,"ATHENS 4SW",34.1929991662244
"USC00110306","ANHC000628",40.14869,-90.07542,2008,"ATHENS 4SW",34.1929991662244
"USC00110306","ANHC000629",40.14869,-90.07542,2008,"ATHENS 4SW",34.1929991662244
"USR0000TUNI","ETSU005486",36.06227,-82.58173,2009,"UNICOI TENNESSEE",14.2288776142947
"USC00449186","LFCC-0007149",39.058788,-78.248272,1971,"WINCHESTER 7 SE",9.93189217384397
"USC00447254","LFCC-0011908",39.025897,-78.273479,1978,"RIVERTON",12.0977518958329
"USC00449186","LFCC-0011909",39.061944,-78.068145,1978,"WINCHESTER 7 SE",8.92067657674188
"USC00314496","PEMB0000288",36.403411,-81.493179,1966,"JEFFERSON 2 E",5.89267980871825
"USC00314496","000028",36.403181,-81.463159,2005,"JEFFERSON 2 E",3.39120160739426
"USC00314496","000029",36.403736,-81.492883,1966,"JEFFERSON 2 E",5.85759142345422
"USC00318694","000031",36.39861,-81.0625,1975,"TRANSOU",21.7315850979365
"USC00310977","000032",36.212692,-81.682886,1966,"BOONE",1.51894765973906
"USC00310982","000033",36.214573,-81.680385,1999,"BOONE 1 SE",3.12158372258246
"USC00310977","000036",36.211255,-81.668372,1966,"BOONE",0.623761091607805
"USC00310977","000037",36.231106,-81.696425,1952,"BOONE",3.11058255000079
"USC00313565","001065",36.08722,-81.9275,2005,"GRANDFATHER MTN",8.72183950926012
"USC00313565","001066",36.08722,-81.9275,2005,"GRANDFATHER MTN",8.72183950926012
"USR0000NLEX","011187",35.640168,-80.243652,2004,"LEXINGTON NORTH CAROLINA",17.996135136312
"USC00318158","011189",36.488642,-81.144058,2008,"SPARTA 3.5 SSW",3.36582432945863
"USC00382802","UNCC_51070",34.025017,-80.229508,2022,"ELLIOTT 0.8 NW",11.5878501343795
"USC00317615","UNCC_51139",35.64125,-80.344778,1978,"SALISBURY",13.2780895935754
"USC00408184","UOS00464",35.202447,-85.909348,1996,"SEWANEE",0.714507233690908
"USW00013766","NCSC00020328",35.606269,-75.767536,2002,"MANTEO AP",35.1068584654525
"USC00318694","NCSC00090603",36.4946875648255,-81.1302133553578,1971,"TRANSOU",18.852343262053
"USC00310506","NCSC00090604",36.1065604949421,-81.9372842495754,1983,"BANNER ELK",8.34791354803773
"USC00311624","NCSC00090611",35.8989760288578,-82.3057889763397,1955,"CELO 2 S",13.6517239037712
"USC00317079","NCSC00090613",35.8064110773041,-78.6683926081835,1948,"RALEIGH STATE UNIV",3.25321680334987
"USW00093725","NCSC00090836",38.9119225966492,-77.0180092275912,1908,"WASHINGTON",3.07386726595671
"USC00153246","NCSC00090838",36.962805,-85.932108,1979,"GLASGOW",4.82830389950895
"USC00156805","NCSC00090839",37.725511,-84.278362,1969,"RICHMOND",2.0907819062713
"USW00093808","NCSC00090840",36.995634,-86.423579,1970,"BOWLING GREEN WARREN CO AP",3.43982204115038
"USW00093808","NCSC00090841",36.995634,-86.423579,1968,"BOWLING GREEN WARREN CO AP",3.43982204115038
"USC00403280","NCSC00090842",35.894845,-86.897888,1987,"FRANKLIN SEWAGE PLT",5.83956851817833
"USC00030586","UARK004026",36.282505,-94.165779,1976,"BENTONVILLE 4 S",6.21645723353503
"USC00030806","UARK004028",35.798492,-90.070923,1946,"BLYTHEVILLE",20.4853663574154
